plz5,city_name,customer_count
64272,Darmstadt,26
64273,Darmstadt,25
64275,Darmstadt,18
64275,Rural Area / Others,1
64276,Darmstadt,29
64276,Rural Area / Others,1
64277,Darmstadt,18
64278,Darmstadt,29
64278,Rural Area / Others,1
64279,Darmstadt,17
64280,Darmstadt,19
64280,Rural Area / Others,1
64283,Darmstadt,23
64285,Darmstadt,22
64287,Darmstadt,16
64289,Darmstadt,23
64289,Rural Area / Others,1
64291,Darmstadt,25
64291,Rural Area / Others,1
64293,Darmstadt,17
64293,Rural Area / Others,1
64295,Darmstadt,16
64297,Darmstadt,24
64307,Rural Area / Others,1
64319,Rural Area / Others,1
64331,Rural Area / Others,1
64354,Rural Area / Others,1
64409,Rural Area / Others,1
64572,Rural Area / Others,1
64589,Rural Area / Others,1
64625,Rural Area / Others,1
64646,Rural Area / Others,1
64658,Rural Area / Others,2
64665,Rural Area / Others,1
64668,Rural Area / Others,1
64689,Rural Area / Others,3
64757,Rural Area / Others,1
64807,Rural Area / Others,1
64850,Rural Area / Others,1
65164,Rural Area / Others,2
65164,Wiesbaden,26
65166,Wiesbaden,24
65169,Wiesbaden,19
65170,Rural Area / Others,1
65170,Wiesbaden,25
65171,Wiesbaden,23
65172,Wiesbaden,26
65173,Wiesbaden,25
65174,Rural Area / Others,2
65174,Wiesbaden,22
65175,Wiesbaden,17
65176,Wiesbaden,29
65177,Rural Area / Others,2
65177,Wiesbaden,26
65178,Rural Area / Others,1
65178,Wiesbaden,21
65179,Wiesbaden,33
65180,Wiesbaden,26
65181,Rural Area / Others,1
65181,Wiesbaden,28
65182,Wiesbaden,24
65183,Wiesbaden,14
65185,Rural Area / Others,1
65185,Wiesbaden,22
65187,Rural Area / Others,2
65187,Wiesbaden,22
65189,Wiesbaden,23
65191,Wiesbaden,22
65193,Rural Area / Others,1
65193,Wiesbaden,25
65195,Wiesbaden,21
65197,Wiesbaden,20
65199,Rural Area / Others,1
65199,Wiesbaden,28
65201,Wiesbaden,22
65203,Wiesbaden,21
65212,Rural Area / Others,2
65216,Rural Area / Others,1
65220,Rural Area / Others,1
65329,Rural Area / Others,1
65341,Rural Area / Others,2
65344,Rural Area / Others,1
65385,Rural Area / Others,1
65396,Rural Area / Others,1
65423,Rural Area / Others,1
65423,Rüsselsheim am Main,32
65424,Rural Area / Others,2
65424,Rüsselsheim am Main,34
65428,Rüsselsheim am Main,37
65438,Rüsselsheim am Main,19
65439,Rüsselsheim am Main,22
65450,Rural Area / Others,1
65451,Rural Area / Others,1
65474,Rural Area / Others,1
65509,Rural Area / Others,1
65527,Rural Area / Others,1
65547,Rural Area / Others,1
65549,Rural Area / Others,1
65555,Rural Area / Others,1
65556,Rural Area / Others,1
65582,Rural Area / Others,2
65599,Rural Area / Others,1
65604,Rural Area / Others,1
65620,Rural Area / Others,1
65623,Rural Area / Others,1
65627,Rural Area / Others,1
65629,Rural Area / Others,1
65719,Rural Area / Others,1
65823,Rural Area / Others,1
65824,Rural Area / Others,2
65830,Rural Area / Others,2
65840,Rural Area / Others,1
65842,Rural Area / Others,1
65843,Rural Area / Others,2
65844,Rural Area / Others,1
65925,Rural Area / Others,1
66087,Rural Area / Others,1
66094,Saarbrücken,21
66097,Saarbrücken,11
66098,Saarbrücken,10
66099,Saarbrücken,17
66100,Saarbrücken,17
66101,Saarbrücken,22
66102,Saarbrücken,12
66103,Saarbrücken,16
66104,Rural Area / Others,1
66104,Saarbrücken,8
66106,Rural Area / Others,2
66106,Saarbrücken,17
66108,Rural Area / Others,1
66108,Saarbrücken,13
66109,Saarbrücken,21
66111,Saarbrücken,17
66113,Rural Area / Others,1
66113,Saarbrücken,16
66115,Saarbrücken,7
66117,Rural Area / Others,1
66117,Saarbrücken,14
66119,Saarbrücken,10
66121,Saarbrücken,10
66123,Saarbrücken,18
66125,Saarbrücken,24
66126,Rural Area / Others,2
66126,Saarbrücken,13
66127,Saarbrücken,18
66128,Rural Area / Others,1
66128,Saarbrücken,12
66129,Saarbrücken,26
66130,Rural Area / Others,1
66130,Saarbrücken,16
66131,Rural Area / Others,2
66131,Saarbrücken,15
66132,Rural Area / Others,2
66150,Rural Area / Others,1
66280,Rural Area / Others,1
66386,Rural Area / Others,1
66424,Rural Area / Others,1
66450,Rural Area / Others,1
66458,Rural Area / Others,1
66459,Rural Area / Others,1
66501,Rural Area / Others,2
66509,Rural Area / Others,2
66540,Rural Area / Others,1
66564,Rural Area / Others,1
66571,Rural Area / Others,1
66606,Rural Area / Others,1
66629,Rural Area / Others,1
66646,Rural Area / Others,1
66661,Rural Area / Others,1
66663,Rural Area / Others,1
66687,Rural Area / Others,1
66693,Rural Area / Others,1
66701,Rural Area / Others,1
66738,Rural Area / Others,1
66773,Rural Area / Others,1
66780,Rural Area / Others,1
66787,Rural Area / Others,1
66806,Rural Area / Others,1
66849,Rural Area / Others,1
66862,Rural Area / Others,1
66869,Rural Area / Others,1
66882,Rural Area / Others,2
66885,Rural Area / Others,2
66892,Rural Area / Others,1
66904,Rural Area / Others,1
66907,Rural Area / Others,1
66914,Rural Area / Others,2
66953,Rural Area / Others,1
66989,Rural Area / Others,1
66999,Rural Area / Others,1
67055,Ludwigshafen am Rhein,25
67056,Ludwigshafen am Rhein,32
67056,Rural Area / Others,1
67057,Ludwigshafen am Rhein,25
67057,Rural Area / Others,1
67059,Ludwigshafen am Rhein,32
67061,Ludwigshafen am Rhein,18
67063,Ludwigshafen am Rhein,23
67065,Ludwigshafen am Rhein,29
67065,Rural Area / Others,1
67067,Ludwigshafen am Rhein,28
67069,Ludwigshafen am Rhein,37
67071,Ludwigshafen am Rhein,26
67075,Ludwigshafen am Rhein,33
67075,Rural Area / Others,1
67076,Ludwigshafen am Rhein,29
67077,Ludwigshafen am Rhein,30
67078,Ludwigshafen am Rhein,22
67082,Rural Area / Others,1
67112,Rural Area / Others,1
67136,Rural Area / Others,1
67146,Rural Area / Others,1
67147,Rural Area / Others,1
67149,Rural Area / Others,1
67150,Rural Area / Others,1
67152,Rural Area / Others,1
67157,Rural Area / Others,1
67227,Rural Area / Others,1
67229,Rural Area / Others,2
67246,Rural Area / Others,1
67251,Rural Area / Others,1
67256,Rural Area / Others,1
67269,Rural Area / Others,1
67281,Rural Area / Others,2
67294,Rural Area / Others,1
67295,Rural Area / Others,1
67305,Rural Area / Others,1
67307,Rural Area / Others,2
67308,Rural Area / Others,1
67310,Rural Area / Others,2
67340,Speyer,12
67342,Rural Area / Others,2
67342,Speyer,7
67343,Rural Area / Others,1
67343,Speyer,15
67346,Speyer,5
67354,Rural Area / Others,2
67354,Speyer,11
67360,Rural Area / Others,1
67360,Speyer,8
67361,Speyer,16
67363,Rural Area / Others,1
67363,Speyer,10
67365,Rural Area / Others,2
67365,Speyer,13
67366,Speyer,11
67373,Rural Area / Others,1
67376,Rural Area / Others,2
67378,Rural Area / Others,1
67429,Neustadt an der Weinstraße,16
67433,Neustadt an der Weinstraße,45
67434,Neustadt an der Weinstraße,30
67435,Neustadt an der Weinstraße,25
67435,Rural Area / Others,1
67454,Rural Area / Others,1
67475,Rural Area / Others,2
67480,Rural Area / Others,2
67482,Rural Area / Others,1
67489,Rural Area / Others,1
67545,Worms,41
67547,Rural Area / Others,1
67547,Worms,60
67549,Worms,25
67550,Rural Area / Others,1
67550,Worms,23
67551,Worms,41
67591,Rural Area / Others,1
67592,Rural Area / Others,1
67593,Rural Area / Others,2
67598,Rural Area / Others,1
67599,Rural Area / Others,1
67650,Kaiserslautern,26
67653,Kaiserslautern,35
67655,Kaiserslautern,27
67657,Kaiserslautern,26
67659,Kaiserslautern,26
67661,Kaiserslautern,31
67661,Rural Area / Others,1
67663,Kaiserslautern,24
67663,Rural Area / Others,1
67677,Kaiserslautern,25
67681,Rural Area / Others,1
67685,Rural Area / Others,1
67697,Rural Area / Others,1
67700,Rural Area / Others,1
67734,Rural Area / Others,1
67737,Rural Area / Others,1
67745,Rural Area / Others,1
67749,Rural Area / Others,2
67754,Rural Area / Others,2
67806,Rural Area / Others,1
68122,Rural Area / Others,1
68133,Rural Area / Others,1
68134,Rural Area / Others,1
68139,Mannheim,38
68140,Mannheim,32
68141,Mannheim,37
68142,Mannheim,42
68142,Rural Area / Others,1
68143,Mannheim,41
68143,Rural Area / Others,1
68144,Mannheim,36
68145,Mannheim,39
68146,Mannheim,36
68147,Mannheim,43
68148,Mannheim,34
68149,Mannheim,32
68150,Mannheim,31
68151,Mannheim,33
68151,Rural Area / Others,1
68156,Mannheim,35
68156,Rural Area / Others,2
68159,Mannheim,36
68161,Mannheim,40
68163,Mannheim,19
68165,Mannheim,41
68165,Rural Area / Others,1
68167,Mannheim,28
68169,Mannheim,25
68219,Rural Area / Others,1
68229,Rural Area / Others,1
68259,Rural Area / Others,1
68298,Rural Area / Others,2
68301,Rural Area / Others,1
68305,Rural Area / Others,2
68307,Rural Area / Others,1
68519,Rural Area / Others,1
68642,Rural Area / Others,2
68649,Rural Area / Others,1
68723,Rural Area / Others,3
68766,Rural Area / Others,2
68782,Rural Area / Others,1
68789,Rural Area / Others,1
68794,Rural Area / Others,1
68804,Rural Area / Others,1
69108,Heidelberg,32
69110,Heidelberg,33
69111,Heidelberg,19
69111,Rural Area / Others,1
69112,Heidelberg,23
69113,Heidelberg,32
69115,Heidelberg,22
69117,Heidelberg,26
69118,Heidelberg,27
69120,Heidelberg,27
69121,Heidelberg,28
69121,Rural Area / Others,1
69123,Heidelberg,25
69124,Heidelberg,22
69126,Heidelberg,26
69126,Rural Area / Others,2
69159,Rural Area / Others,3
69168,Rural Area / Others,1
69181,Rural Area / Others,1
69190,Rural Area / Others,1
69198,Rural Area / Others,3
69226,Rural Area / Others,1
69231,Rural Area / Others,1
69242,Rural Area / Others,1
69250,Rural Area / Others,1
69256,Rural Area / Others,1
69257,Rural Area / Others,1
69412,Rural Area / Others,1
69427,Rural Area / Others,1
69429,Rural Area / Others,2
69439,Rural Area / Others,1
69514,Rural Area / Others,1
70131,Rural Area / Others,2
70131,Stuttgart,46
70134,Rural Area / Others,1
70134,Stuttgart,36
70135,Rural Area / Others,1
70135,Stuttgart,38
70136,Rural Area / Others,2
70136,Stuttgart,47
70137,Stuttgart,40
70138,Stuttgart,50
70139,Stuttgart,43
70140,Stuttgart,46
70141,Stuttgart,44
70143,Stuttgart,51
70144,Stuttgart,40
70145,Stuttgart,53
70146,Stuttgart,45
70148,Rural Area / Others,1
70148,Stuttgart,42
70149,Stuttgart,42
70150,Stuttgart,40
70151,Rural Area / Others,1
70151,Stuttgart,36
70152,Stuttgart,36
70153,Stuttgart,36
70154,Rural Area / Others,1
70154,Stuttgart,47
70155,Stuttgart,45
70158,Stuttgart,50
70161,Stuttgart,42
70162,Stuttgart,41
70166,Stuttgart,40
70167,Rural Area / Others,2
70167,Stuttgart,42
70168,Stuttgart,51
70171,Rural Area / Others,1
70171,Stuttgart,37
70173,Stuttgart,36
70174,Rural Area / Others,1
70174,Stuttgart,46
70176,Stuttgart,43
70178,Stuttgart,52
70180,Rural Area / Others,1
70180,Stuttgart,42
70182,Stuttgart,34
70184,Stuttgart,38
70186,Stuttgart,36
70188,Rural Area / Others,1
70188,Stuttgart,51
70190,Stuttgart,41
70191,Stuttgart,42
70192,Rural Area / Others,2
70192,Stuttgart,30
70193,Stuttgart,41
70195,Stuttgart,47
70197,Rural Area / Others,1
70197,Stuttgart,42
70199,Rural Area / Others,1
70199,Stuttgart,31
70345,Rural Area / Others,1
70365,Rural Area / Others,1
70429,Rural Area / Others,1
70466,Rural Area / Others,2
70469,Rural Area / Others,2
70494,Rural Area / Others,1
70547,Rural Area / Others,1
70549,Rural Area / Others,1
70552,Rural Area / Others,1
70565,Rural Area / Others,1
70594,Rural Area / Others,1
70619,Rural Area / Others,2
70640,Rural Area / Others,1
70764,Rural Area / Others,2
70791,Rural Area / Others,1
70792,Rural Area / Others,1
70803,Rural Area / Others,1
70839,Rural Area / Others,2
71028,Böblingen,23
71029,Böblingen,26
71029,Rural Area / Others,1
71032,Böblingen,41
71034,Böblingen,23
71058,Sindelfingen,12
71060,Rural Area / Others,1
71060,Sindelfingen,20
71063,Rural Area / Others,1
71063,Sindelfingen,25
71065,Sindelfingen,26
71067,Rural Area / Others,2
71067,Sindelfingen,18
71069,Sindelfingen,18
71083,Rural Area / Others,1
71083,Sindelfingen,15
71088,Rural Area / Others,1
71120,Rural Area / Others,1
71125,Rural Area / Others,1
71144,Rural Area / Others,2
71149,Rural Area / Others,1
71226,Leonberg,33
71229,Leonberg,75
71254,Rural Area / Others,1
71287,Rural Area / Others,1
71297,Rural Area / Others,3
71299,Rural Area / Others,1
71327,Waiblingen,23
71328,Waiblingen,19
71332,Waiblingen,36
71334,Waiblingen,23
71336,Rural Area / Others,1
71336,Waiblingen,24
71361,Rural Area / Others,1
71394,Rural Area / Others,2
71404,Rural Area / Others,1
71570,Rural Area / Others,1
71629,Ludwigsburg,25
71629,Rural Area / Others,1
71630,Ludwigsburg,17
71631,Ludwigsburg,21
71631,Rural Area / Others,2
71632,Ludwigsburg,25
71634,Ludwigsburg,21
71636,Ludwigsburg,17
71638,Ludwigsburg,29
71640,Ludwigsburg,21
71642,Ludwigsburg,27
71665,Rural Area / Others,1
71701,Rural Area / Others,2
71706,Rural Area / Others,1
71720,Rural Area / Others,1
71723,Rural Area / Others,1
71726,Rural Area / Others,2
71737,Rural Area / Others,1
71739,Rural Area / Others,2
72070,Tübingen,71
72072,Tübingen,39
72074,Rural Area / Others,2
72074,Tübingen,47
72076,Tübingen,45
72124,Rural Area / Others,2
72127,Rural Area / Others,1
72135,Rural Area / Others,1
72138,Rural Area / Others,1
72145,Rural Area / Others,1
72147,Rural Area / Others,2
72175,Rural Area / Others,1
72184,Rural Area / Others,1
72186,Rural Area / Others,1
72200,Rural Area / Others,1
72224,Rural Area / Others,1
72226,Rural Area / Others,1
72227,Rural Area / Others,2
72250,Rural Area / Others,1
72275,Rural Area / Others,1
72280,Rural Area / Others,1
72297,Rural Area / Others,1
72332,Rural Area / Others,4
72336,Rural Area / Others,1
72348,Rural Area / Others,1
72351,Rural Area / Others,3
72417,Rural Area / Others,1
72461,Rural Area / Others,2
72474,Rural Area / Others,1
72475,Rural Area / Others,1
72479,Rural Area / Others,1
72488,Rural Area / Others,2
72501,Rural Area / Others,1
72505,Rural Area / Others,1
72511,Rural Area / Others,1
72513,Rural Area / Others,1
72514,Rural Area / Others,1
72516,Rural Area / Others,1
72517,Rural Area / Others,1
72532,Rural Area / Others,1
72535,Rural Area / Others,1
72555,Rural Area / Others,1
72582,Rural Area / Others,1
72587,Rural Area / Others,2
72639,Rural Area / Others,2
72663,Rural Area / Others,1
72666,Rural Area / Others,1
72667,Rural Area / Others,1
72669,Rural Area / Others,2
72757,Reutlingen,24
72758,Reutlingen,28
72758,Rural Area / Others,1
72760,Reutlingen,21
72762,Reutlingen,25
72762,Rural Area / Others,1
72764,Reutlingen,37
72766,Reutlingen,22
72768,Reutlingen,26
72770,Reutlingen,29
72780,Reutlingen,18
72781,Reutlingen,31
72805,Rural Area / Others,1
72810,Rural Area / Others,1
72813,Rural Area / Others,1
72820,Rural Area / Others,1
72827,Rural Area / Others,1
73025,Göppingen,19
73027,Göppingen,15
73033,Göppingen,23
73035,Göppingen,24
73035,Rural Area / Others,1
73037,Göppingen,22
73037,Rural Area / Others,1
73047,Göppingen,26
73098,Rural Area / Others,1
73099,Rural Area / Others,1
73102,Rural Area / Others,1
73110,Rural Area / Others,2
73117,Rural Area / Others,1
73228,Rural Area / Others,1
73271,Rural Area / Others,1
73272,Rural Area / Others,2
73347,Rural Area / Others,1
73349,Rural Area / Others,1
73425,Aalen,15
73425,Rural Area / Others,1
73427,Aalen,14
73428,Aalen,18
73430,Aalen,8
73431,Aalen,9
73432,Aalen,10
73433,Aalen,12
73433,Rural Area / Others,1
73434,Aalen,14
73441,Aalen,9
73446,Aalen,19
73447,Aalen,8
73450,Aalen,12
73450,Rural Area / Others,1
73453,Rural Area / Others,1
73467,Rural Area / Others,1
73488,Rural Area / Others,2
73489,Rural Area / Others,1
73491,Rural Area / Others,2
73492,Rural Area / Others,2
73494,Rural Area / Others,1
73520,Schwäbisch Gmünd,17
73521,Schwäbisch Gmünd,16
73522,Schwäbisch Gmünd,19
73524,Schwäbisch Gmünd,15
73525,Schwäbisch Gmünd,9
73527,Rural Area / Others,1
73527,Schwäbisch Gmünd,16
73529,Schwäbisch Gmünd,11
73538,Schwäbisch Gmünd,19
73540,Schwäbisch Gmünd,19
73553,Rural Area / Others,1
73557,Rural Area / Others,2
73560,Rural Area / Others,1
73569,Rural Area / Others,1
73579,Rural Area / Others,1
73635,Rural Area / Others,2
73642,Rural Area / Others,1
73650,Rural Area / Others,2
73667,Rural Area / Others,1
73669,Rural Area / Others,1
73726,Esslingen am Neckar,27
73728,Esslingen am Neckar,41
73730,Esslingen am Neckar,32
73732,Esslingen am Neckar,42
73733,Esslingen am Neckar,32
73733,Rural Area / Others,2
73734,Esslingen am Neckar,37
73760,Rural Area / Others,1
73773,Rural Area / Others,1
73779,Rural Area / Others,1
74064,Heilbronn,24
74065,Heilbronn,19
74066,Heilbronn,29
74066,Rural Area / Others,1
74067,Heilbronn,27
74067,Rural Area / Others,1
74068,Heilbronn,20
74071,Heilbronn,25
74072,Heilbronn,18
74074,Heilbronn,19
74076,Heilbronn,23
74078,Heilbronn,30
74078,Rural Area / Others,1
74080,Heilbronn,23
74081,Heilbronn,32
74166,Rural Area / Others,1
74172,Rural Area / Others,1
74182,Rural Area / Others,1
74211,Rural Area / Others,1
74219,Rural Area / Others,1
74223,Rural Area / Others,1
74238,Rural Area / Others,1
74243,Rural Area / Others,1
74251,Rural Area / Others,1
74255,Rural Area / Others,1
74357,Rural Area / Others,2
74363,Rural Area / Others,1
74379,Rural Area / Others,1
74385,Rural Area / Others,1
74394,Rural Area / Others,1
74424,Rural Area / Others,1
74427,Rural Area / Others,1
74532,Rural Area / Others,1
74541,Rural Area / Others,1
74544,Rural Area / Others,2
74545,Rural Area / Others,1
74549,Rural Area / Others,2
74569,Rural Area / Others,1
74572,Rural Area / Others,2
74575,Rural Area / Others,1
74579,Rural Area / Others,1
74594,Rural Area / Others,1
74626,Rural Area / Others,1
74635,Rural Area / Others,1
74639,Rural Area / Others,1
74650,Rural Area / Others,1
74651,Rural Area / Others,1
74676,Rural Area / Others,1
74706,Rural Area / Others,2
74722,Rural Area / Others,1
74743,Rural Area / Others,1
74747,Rural Area / Others,1
74831,Rural Area / Others,1
74847,Rural Area / Others,1
74906,Rural Area / Others,1
74909,Rural Area / Others,1
74912,Rural Area / Others,1
74924,Rural Area / Others,1
74925,Rural Area / Others,1
74931,Rural Area / Others,1
74933,Rural Area / Others,1
75013,Rural Area / Others,1
75045,Rural Area / Others,1
75053,Rural Area / Others,1
75056,Rural Area / Others,1
75057,Rural Area / Others,1
75059,Rural Area / Others,1
75093,Rural Area / Others,1
75158,Pforzheim,29
75159,Pforzheim,25
75162,Pforzheim,26
75166,Pforzheim,16
75166,Rural Area / Others,1
75169,Pforzheim,17
75170,Pforzheim,19
75172,Pforzheim,28
75172,Rural Area / Others,1
75173,Pforzheim,25
75173,Rural Area / Others,1
75175,Pforzheim,17
75177,Pforzheim,17
75177,Rural Area / Others,1
75179,Pforzheim,16
75180,Pforzheim,19
75181,Pforzheim,22
75181,Rural Area / Others,2
75194,Pforzheim,20
75223,Rural Area / Others,1
75228,Rural Area / Others,1
75236,Rural Area / Others,1
75305,Rural Area / Others,1
75337,Rural Area / Others,1
75382,Rural Area / Others,1
75389,Rural Area / Others,1
75391,Rural Area / Others,1
75394,Rural Area / Others,1
75399,Rural Area / Others,1
75438,Rural Area / Others,2
75443,Rural Area / Others,1
75449,Rural Area / Others,2
76109,Rural Area / Others,1
76111,Rural Area / Others,1
76113,Karlsruhe,16
76114,Karlsruhe,36
76115,Karlsruhe,40
76117,Karlsruhe,23
76117,Rural Area / Others,1
76118,Karlsruhe,27
76118,Rural Area / Others,1
76119,Karlsruhe,35
76119,Rural Area / Others,1
76120,Karlsruhe,28
76120,Rural Area / Others,1
76121,Karlsruhe,30
76122,Karlsruhe,28
76122,Rural Area / Others,1
76123,Karlsruhe,38
76124,Karlsruhe,23
76125,Karlsruhe,21
76126,Karlsruhe,34
76127,Karlsruhe,46
76128,Karlsruhe,28
76128,Rural Area / Others,2
76131,Karlsruhe,24
76133,Karlsruhe,35
76135,Karlsruhe,27
76137,Karlsruhe,24
76139,Karlsruhe,32
76147,Karlsruhe,30
76149,Karlsruhe,19
76150,Karlsruhe,34
76150,Rural Area / Others,1
76181,Rural Area / Others,1
76185,Rural Area / Others,1
76228,Rural Area / Others,1
76229,Rural Area / Others,1
76245,Rural Area / Others,1
76253,Rural Area / Others,1
76297,Rural Area / Others,1
76314,Rural Area / Others,1
76351,Rural Area / Others,1
76356,Rural Area / Others,1
76432,Rastatt,25
76432,Rural Area / Others,1
76437,Rastatt,34
76448,Rastatt,25
76456,Rastatt,27
76467,Rural Area / Others,1
76477,Rural Area / Others,1
76517,Baden-Baden,10
76517,Rural Area / Others,1
76519,Baden-Baden,6
76519,Rural Area / Others,1
76520,Baden-Baden,8
76521,Baden-Baden,6
76522,Baden-Baden,9
76523,Baden-Baden,9
76523,Rural Area / Others,1
76524,Baden-Baden,5
76526,Baden-Baden,8
76527,Baden-Baden,12
76527,Rural Area / Others,1
76530,Baden-Baden,11
76530,Rural Area / Others,1
76532,Baden-Baden,9
76534,Baden-Baden,12
76547,Baden-Baden,11
76549,Baden-Baden,8
76593,Rural Area / Others,1
76599,Rural Area / Others,1
76646,Rural Area / Others,1
76669,Rural Area / Others,1
76684,Rural Area / Others,2
76694,Rural Area / Others,1
76703,Rural Area / Others,1
76709,Rural Area / Others,1
76726,Rural Area / Others,2
76742,Rural Area / Others,1
76744,Rural Area / Others,1
76751,Rural Area / Others,2
76756,Rural Area / Others,2
76767,Rural Area / Others,1
76768,Rural Area / Others,1
76773,Rural Area / Others,1
76776,Rural Area / Others,2
76829,Rural Area / Others,2
76831,Rural Area / Others,1
76833,Rural Area / Others,1
76846,Rural Area / Others,1
76863,Rural Area / Others,1
76870,Rural Area / Others,1
76872,Rural Area / Others,1
77633,Offenburg,16
77642,Offenburg,14
77644,Offenburg,13
77646,Offenburg,10
77646,Rural Area / Others,1
77647,Offenburg,22
77652,Offenburg,17
77652,Rural Area / Others,1
77654,Offenburg,18
77654,Rural Area / Others,1
77656,Offenburg,9
77663,Offenburg,19
77746,Rural Area / Others,2
77773,Rural Area / Others,1
77793,Rural Area / Others,1
77813,Rural Area / Others,1
77855,Rural Area / Others,1
77866,Rural Area / Others,1
77926,Lahr/Schwarzwald,13
77929,Lahr/Schwarzwald,18
77929,Rural Area / Others,2
77931,Lahr/Schwarzwald,18
77933,Lahr/Schwarzwald,25
77944,Lahr/Schwarzwald,20
77944,Rural Area / Others,1
77948,Lahr/Schwarzwald,17
77971,Rural Area / Others,1
77972,Rural Area / Others,1
77977,Rural Area / Others,1
78041,Villingen-Schwenningen,16
78044,Villingen-Schwenningen,23
78045,Villingen-Schwenningen,18
78046,Villingen-Schwenningen,17
78048,Rural Area / Others,2
78048,Villingen-Schwenningen,26
78050,Villingen-Schwenningen,23
78052,Villingen-Schwenningen,12
78054,Villingen-Schwenningen,23
78056,Rural Area / Others,2
78056,Villingen-Schwenningen,22
78060,Villingen-Schwenningen,17
78087,Rural Area / Others,1
78136,Rural Area / Others,1
78141,Rural Area / Others,1
78144,Rural Area / Others,1
78176,Rural Area / Others,1
78199,Rural Area / Others,1
78234,Rural Area / Others,1
78250,Rural Area / Others,1
78315,Rural Area / Others,1
78345,Rural Area / Others,1
78351,Rural Area / Others,1
78454,Konstanz,16
78455,Konstanz,25
78457,Konstanz,14
78458,Konstanz,17
78459,Konstanz,9
78461,Konstanz,23
78462,Konstanz,14
78464,Konstanz,14
78464,Rural Area / Others,1
78465,Konstanz,10
78467,Konstanz,20
78476,Konstanz,19
78479,Konstanz,9
78479,Rural Area / Others,2
78554,Rural Area / Others,1
78564,Rural Area / Others,1
78576,Rural Area / Others,1
78579,Rural Area / Others,1
78586,Rural Area / Others,1
78588,Rural Area / Others,1
78591,Rural Area / Others,1
78604,Rural Area / Others,1
78607,Rural Area / Others,1
78628,Rural Area / Others,1
78661,Rural Area / Others,1
78664,Rural Area / Others,1
78667,Rural Area / Others,1
78711,Rural Area / Others,1
78713,Rural Area / Others,1
78727,Rural Area / Others,1
79071,Rural Area / Others,1
79078,Freiburg im Breisgau,23
79078,Rural Area / Others,1
79079,Freiburg im Breisgau,17
79080,Freiburg im Breisgau,20
79081,Freiburg im Breisgau,21
79083,Freiburg im Breisgau,22
79083,Rural Area / Others,1
79084,Freiburg im Breisgau,20
79086,Freiburg im Breisgau,11
79086,Rural Area / Others,1
79088,Freiburg im Breisgau,17
79088,Rural Area / Others,1
79090,Freiburg im Breisgau,22
79091,Freiburg im Breisgau,24
79093,Freiburg im Breisgau,19
79094,Freiburg im Breisgau,22
79094,Rural Area / Others,1
79095,Freiburg im Breisgau,25
79098,Freiburg im Breisgau,19
79100,Freiburg im Breisgau,29
79102,Freiburg im Breisgau,25
79104,Freiburg im Breisgau,13
79106,Freiburg im Breisgau,21
79108,Freiburg im Breisgau,17
79110,Freiburg im Breisgau,19
79111,Freiburg im Breisgau,24
79112,Freiburg im Breisgau,22
79112,Rural Area / Others,1
79114,Freiburg im Breisgau,21
79114,Rural Area / Others,1
79115,Freiburg im Breisgau,24
79117,Freiburg im Breisgau,24
79138,Rural Area / Others,1
79140,Rural Area / Others,1
79183,Rural Area / Others,1
79188,Rural Area / Others,1
79199,Rural Area / Others,1
79227,Rural Area / Others,2
79235,Rural Area / Others,1
79238,Rural Area / Others,1
79244,Rural Area / Others,2
79249,Rural Area / Others,1
79254,Rural Area / Others,2
79258,Rural Area / Others,1
79261,Rural Area / Others,1
79274,Rural Area / Others,1
79276,Rural Area / Others,1
79280,Rural Area / Others,2
79288,Rural Area / Others,1
79289,Rural Area / Others,1
79292,Rural Area / Others,1
79310,Rural Area / Others,1
79312,Rural Area / Others,1
79330,Rural Area / Others,1
79331,Rural Area / Others,1
79341,Rural Area / Others,1
79348,Rural Area / Others,1
79350,Rural Area / Others,1
79361,Rural Area / Others,1
79362,Rural Area / Others,1
79365,Rural Area / Others,1
79369,Rural Area / Others,1
79395,Rural Area / Others,2
79400,Rural Area / Others,1
79418,Rural Area / Others,2
79424,Rural Area / Others,1
79426,Rural Area / Others,1
79427,Rural Area / Others,1
79429,Rural Area / Others,1
79533,Lörrach,14
79537,Lörrach,23
79539,Lörrach,32
79540,Lörrach,20
79541,Lörrach,23
79594,Rural Area / Others,1
79597,Rural Area / Others,2
79664,Rural Area / Others,1
79685,Rural Area / Others,1
79692,Rural Area / Others,1
79695,Rural Area / Others,1
79699,Rural Area / Others,1
79713,Rural Area / Others,1
79761,Rural Area / Others,1
79771,Rural Area / Others,2
79798,Rural Area / Others,2
79804,Rural Area / Others,1
79805,Rural Area / Others,1
79807,Rural Area / Others,1
79822,Rural Area / Others,1
79859,Rural Area / Others,1
79872,Rural Area / Others,1
79874,Rural Area / Others,1
79877,Rural Area / Others,1
80097,Rural Area / Others,1
80200,Rural Area / Others,1
80240,München,60
80240,Rural Area / Others,2
80248,München,62
80248,Rural Area / Others,1
80249,München,59
80250,München,58
80251,München,63
80258,München,56
80258,Rural Area / Others,1
80259,München,63
80260,München,68
80263,München,72
80264,München,62
80266,München,72
80267,München,71
80267,Rural Area / Others,1
80268,München,69
80269,München,63
80270,München,65
80270,Rural Area / Others,1
80271,München,64
80272,München,63
80272,Rural Area / Others,1
80273,München,53
80275,München,76
80276,München,63
80277,München,73
80278,München,73
80279,München,73
80280,München,64
