id_nr,id_key,city_name,city_type,plz,city_area_squared_km,population_total,population_male,population_female,population_per_squared_km
1046,53340020020,Monschau,Stadt,52156,94.6,12389,6130,6259,131.0
1047,91870182182,Wasserburg a.Inn,St,83512,18.8,12375,6169,6206,658.0
1048,95740132132,Hersbruck,St,91217,22.9,12346,6008,6338,539.0
1049,66360006006,Hessisch Lichtenau,Stadt,37235,105.72,12337,6243,6094,117.0
1050,150830565565,Wolmirstedt,Stadt,39326,54.38,12323,6003,6320,227.0
1051,81185002071,Tamm,Stadt,71732,8.78,12305,6105,6200,1401.0
1052,83260052052,St. Georgen im Schwarzwald,Stadt,78112,59.85,12301,6064,6237,206.0
1053,92710141141,Osterhofen,St,94486,111.16,12280,6076,6204,110.0
1054,66340001001,Borken (Hessen),Stadt,34582,82.46,12268,6089,6179,149.0
1055,81185001007,Besigheim,Stadt,74354,16.83,12267,6147,6120,729.0
1056,95710136136,Dinkelsbühl,GKSt,91550,75.16,12260,5980,6280,163.0
1057,92740184184,Vilsbiburg,St,84137,68.84,12237,6119,6118,178.0
1058,160610118118,Dingelstädt,Stadt,37351,118.64,12204,6137,6067,103.0
1059,81160072072,Wernau (Neckar),Stadt,73249,10.89,12200,6028,6172,1120.0
1060,81255006056,Lauffen am Neckar,Stadt,74348,22.63,12189,6052,6137,539.0
1061,160660092092,Zella-Mehlis,Stadt,98544,52.99,12157,5900,6257,229.0
1062,84170013013,Burladingen,Stadt,72393,123.3,12124,6064,6060,98.0
1063,147290140140,Frohburg,Stadt,04654,145.29,12120,6017,6103,83.0
1064,57620032032,Steinheim,Stadt,32839,75.69,12107,6009,6098,160.0
1065,93760141141,Maxhütte-Haidhof,St,93142,34.69,12053,6036,6017,347.0
1066,130760060060,Hagenow,Stadt,19230,67.54,12022,5978,6044,178.0
1067,120700296296,Perleberg,Stadt,19348,138.69,12022,5881,6141,87.0
1068,81275006025,Gaildorf,Stadt,74405,62.59,12005,5979,6026,192.0
1069,92750126126,Hauzenberg,St,94051,82.79,11965,5984,5981,145.0
1070,130760090090,Ludwigslust,Stadt,19288,78.64,11961,5828,6133,152.0
1071,160750085085,Pößneck,Stadt,07381,24.43,11960,5765,6195,490.0
1072,55580008008,Billerbeck,Stadt,48727,91.36,11945,5935,6010,131.0
1073,130750005005,Anklam,Hansestadt,17389,56.68,11917,5657,6260,210.0
1074,82265003031,Hemsbach,Stadt,69502,12.85,11915,5807,6108,927.0
1075,59660008008,Drolshagen,Stadt,57489,67.11,11913,5967,5946,178.0
1076,81185007070,Steinheim an der Murr,Stadt,71711,23.18,11908,5871,6037,514.0
1077,120640044044,Bad Freienwalde (Oder),Stadt,16259,131.11,11877,5805,6072,91.0
1078,120700316316,Pritzwalk,Stadt,16928,167.32,11866,5862,6004,71.0
1079,146280260260,Neustadt in Sachsen,Stadt,01844,83.12,11810,5731,6079,142.0
1080,82155005059,Oberderdingen,Stadt,75038,33.57,11690,5789,5901,348.0
1081,32575403006,Bad Nenndorf,Stadt,31542,23.22,11686,5557,6129,503.0
1082,81255013086,Schwaigern,Stadt,74193,49.49,11661,5810,5851,236.0
1083,10530083083,Lauenburg/ Elbe,Stadt,21481,9.56,11657,5784,5873,1219.0
1084,120670124124,Erkner,Stadt,15537,16.53,11641,5596,6045,704.0
1085,81250058058,Leingarten,Stadt,74211,23.47,11637,5776,5861,496.0
1086,160690024024,Hildburghausen,Stadt,98646,72.89,11632,5873,5759,160.0
1087,59620048048,Neuenrade,Stadt,58809,54.1,11621,5795,5826,215.0
1088,82255001109,Walldürn,Stadt,74731,105.91,11614,5863,5751,110.0
1089,97760117117,Lindenberg i.Allgäu,St,88161,11.84,11587,5724,5863,979.0
1090,91820125125,Miesbach,St,83714,32.44,11573,5647,5926,357.0
1091,91865156122,Geisenfeld,St,85290,88.3,11563,6021,5542,131.0
1092,81365002010,Bopfingen,Stadt,73441,76.96,11560,5754,5806,150.0
1093,64390002002,Bad Schwalbach,Kreisstadt,65307,40.27,11532,5694,5838,286.0
1094,150880020020,Bad Dürrenberg,Solestadt,06231,36.26,11521,5600,5921,318.0
1095,97730144144,Lauingen (Donau),St,89415,44.39,11510,5805,5705,259.0
1096,64390012012,Oestrich-Winkel,Stadt,65375,59.51,11443,5515,5928,192.0
1097,71415003029,Diez,Stadt,65582,12.41,11428,5820,5608,921.0
1098,10610029029,Glückstadt,Stadt,25348,22.75,11410,5760,5650,502.0
1099,96770157157,Marktheidenfeld,St,97828,35.7,11402,5581,5821,319.0
1100,64390004004,Geisenheim,Hochschulstadt,65366,40.34,11369,5460,5909,282.0
1101,95710193193,Rothenburg ob der Tauber,GKSt,91541,41.67,11365,5493,5872,273.0
1102,145215140710,Zwönitz,Stadt,08297,64.24,11358,5509,5849,177.0
1103,92720151151,Waldkirchen,St,94065,80.01,11356,5630,5726,142.0
1104,83170153153,Rheinau,Stadt,77866,73.5,11346,5755,5591,154.0
1105,91890157157,Trostberg,St,83308,51.55,11337,5574,5763,220.0
1106,83355001022,Engen,Stadt,78234,70.56,11311,5609,5702,160.0
1107,81195005084,Welzheim,Stadt,73642,37.99,11264,5482,5782,296.0
1108,81150042042,Rutesheim,Stadt,71277,16.22,11258,5585,5673,694.0
1109,55540032032,Isselburg,Stadt,46419,42.8,11251,5661,5590,263.0
1110,59620008008,Balve,Stadt,58802,74.81,11240,5633,5607,150.0
1111,150910110110,Gräfenhainichen,Stadt,06773,159.92,11228,5399,5829,70.0
1112,96790170170,Ochsenfurt,St,97199,63.57,11219,5590,5629,176.0
1113,84265007097,Riedlingen,Stadt,88499,64.96,11176,5683,5493,172.0
1114,71375008216,Mülheim-Kärlich,Stadt,56218,16.42,11159,5470,5689,680.0
1115,31510040040,Wittingen,Stadt,29378,225.83,11136,5596,5540,49.0
1116,150910060060,Coswig (Anhalt),Stadt,06869,296.82,11129,5551,5578,37.0
1117,145215133590,Stollberg/Erzgeb.,Stadt,09366,38.99,11127,5304,5823,285.0
1118,120690020020,Bad Belzig,Stadt,14806,236.09,11118,5410,5708,47.0
1119,83175003034,Gengenbach,Stadt,77723,61.9,11081,5360,5721,179.0
1120,31540019019,Schöningen,Stadt,38364,35.47,11078,5417,5661,312.0
1121,57540052052,Werther (Westf.),Stadt,33824,35.42,11051,5431,5620,312.0
1122,130760014014,Boizenburg/ Elbe,Stadt,19258,47.42,11048,5599,5449,233.0
1123,65320003003,Braunfels,Stadt,35619,47.28,11045,5284,5761,234.0
1124,150850230230,Osterwieck,Stadt,38835,213.11,11045,5573,5472,52.0
1125,92760138138,Regen,St,94209,65.14,11018,5463,5555,169.0
1126,130755551144,Wolgast,Stadt,17438,61.73,10991,5464,5527,178.0
1127,57740028028,Lichtenau,Stadt,33165,192.57,10985,5606,5379,57.0
1128,160745052018,Eisenberg,Stadt,07607,24.67,10955,5332,5623,444.0
1129,145210450450,Oelsnitz/Erzgeb.,Stadt,09376,26.28,10954,5328,5626,417.0
1130,146260085085,Ebersbach-Neugersdorf,Stadt,02730,20.45,10937,5266,5671,535.0
1131,84170025025,Haigerloch,Stadt,72401,76.44,10930,5423,5507,143.0
1132,34565402014,Neuenhaus,Stadt,49828,31.37,10890,5472,5418,347.0
1133,145245128160,Lichtenstein/Sa.,Stadt,09350,15.47,10875,5278,5597,703.0
1134,64340010010,Steinbach (Taunus),Stadt,61449,4.4,10856,5245,5611,2467.0
1135,94780165165,Bad Staffelstein,St,96231,99.51,10821,5266,5555,109.0
1136,81360042042,Lorch,Stadt,73547,34.28,10806,5441,5365,315.0
1137,82355001006,Altensteig,Stadt,72213,53.19,10798,5498,5300,203.0
1138,83165004017,Herbolzheim,Stadt,79336,35.48,10783,5415,5368,304.0
1139,53580044044,Nideggen,Stadt,52385,65.04,10764,5303,5461,165.0
1140,83165004020,Kenzingen,Stadt,79341,36.93,10748,5274,5474,291.0
1141,120610540540,Wildau,Stadt,15745,9.11,10717,5327,5390,1176.0
1142,96720127127,Hammelburg,St,97762,128.88,10694,5303,5391,83.0
1143,64330004004,Gernsheim,Schöfferstadt,64579,40.11,10685,5179,5506,266.0
1144,84175005044,Meßstetten,Stadt,72469,76.8,10677,5332,5345,139.0
1145,97740121121,Burgau,St,89331,25.92,10670,5399,5271,412.0
1146,34590004004,Bad Iburg,Stadt,49186,36.47,10652,5098,5554,292.0
1147,146255207040,Bischofswerda,Stadt,01877,46.21,10576,5079,5497,229.0
1148,81175006015,Donzdorf,Stadt,73072,39.82,10568,5271,5297,265.0
1149,66340003003,Felsberg,Stadt,34587,83.32,10535,5251,5284,126.0
1150,32545406043,Gronau (Leine),Stadt,31028,88.39,10527,5244,5283,119.0
1151,146270180180,Nossen,Stadt,01683,122.74,10486,5262,5224,85.0
1152,10560002002,Barmstedt,Stadt,25355,17.17,10470,5081,5389,610.0
1153,92780118118,Bogen,St,94327,49.74,10453,5184,5269,210.0
1154,95730120120,Langenzenn,St,90579,46.33,10438,5083,5355,225.0
1155,34590015015,Dissen am Teutoburger Wald,Stadt,49201,31.9,10423,5247,5176,327.0
1156,10580034034,Büdelsdorf,Stadt,24782,6.48,10417,5025,5392,1608.0
1157,84360008008,Aulendorf,Stadt,88326,52.33,10417,5232,5185,199.0
1158,145225102060,Burgstädt,Stadt,09217,25.88,10413,5087,5326,402.0
1159,82355008079,Bad Wildbad,Stadt,75323,105.22,10388,5070,5318,99.0
1160,34545409057,Werlte,Stadt,49757,63.81,10382,5298,5084,163.0
1161,83165005012,Endingen am Kaiserstuhl,Stadt,79346,26.7,10381,5149,5232,389.0
1162,71325009006,Betzdorf,Stadt,57518,9.56,10363,5186,5177,1084.0
1163,150880065065,Braunsbedra,Stadt,06242,74.64,10352,5166,5186,139.0
1164,59740036036,Rüthen,Stadt,59602,158.15,10290,5178,5112,65.0
1165,92770145145,Simbach a.Inn,St,84359,47.33,10261,5082,5179,217.0
1166,81255009069,Neuenstadt am Kocher,Stadt,74196,41.17,10249,5118,5131,249.0
1167,160690043043,Schleusingen,Stadt,98553,125.59,10225,5005,5220,81.0
1168,65310013013,Lollar,Stadt,35457,21.39,10222,5014,5208,478.0
1169,91760114114,Beilngries,St,92339,100.02,10218,5254,4964,102.0
1170,150900550550,Tangermünde,Stadt,39590,90.45,10212,4905,5307,113.0
1171,64350028028,Steinau an der Straße,Brüder-Grimm-Stadt,36396,104.86,10189,5047,5142,97.0
1172,81175006049,Süßen,Stadt,73079,12.79,10185,5033,5152,796.0
1173,145220140140,Flöha,Stadt,09557,27.76,10183,4911,5272,367.0
1174,100410511511,Friedrichsthal,Stadt,66299,8.99,10180,4961,5219,1132.0
1175,10545489088,Niebüll,Stadt,25899,30.63,10173,4865,5308,332.0
1176,130740026026,Grevesmühlen,Stadt,23936,52.38,10167,4888,5279,194.0
1177,31590003003,Bad Lauterberg im Harz,Stadt,37431,41.56,10164,4924,5240,245.0
1178,160770032032,Meuselwitz,Stadt,04610,53.66,10148,4828,5320,189.0
1179,84375002076,Mengen,Stadt,88512,49.81,10148,5057,5091,204.0
1180,81365006028,Heubach,Stadt,73540,25.78,10145,4984,5161,394.0
1181,150900546546,Tangerhütte,Stadt,39517,297.07,10108,4999,5109,34.0
1182,96770131131,Gemünden a.Main,St,97737,75.06,10098,5070,5028,135.0
1183,150860055055,Gommern,Stadt,39245,161.36,10090,4887,5203,63.0
1184,145235122300,Oelsnitz/Vogtl.,Stadt,08606,53.66,10062,4907,5155,188.0
1185,71415010006,Bad Ems,Stadt,56130,15.41,10030,4889,5141,651.0
1186,120610332332,Mittenwalde,Stadt,15749,99.13,10027,5067,4960,101.0
1187,150880305305,Querfurt,Stadt,06268,156.38,10007,4826,5181,64.0
1188,83260005005,Blumberg,Stadt,78176,98.72,10003,4997,5006,101.0
1189,160675050053,Ohrdruf,Stadt,99885,113.6,9991,4921,5070,88.0
1190,82350080080,Wildberg,Stadt,72218,56.68,9977,5020,4957,176.0
1191,94750154154,Münchberg,St,95213,68.78,9969,4884,5085,145.0
1192,145210460460,Olbernhau,Stadt,09526,125.34,9953,4915,5038,79.0
1193,32560025025,Rehburg-Loccum,Stadt,31547,99.97,9942,5037,4905,99.0
1194,64350001001,Bad Orb,Stadt,63619,47.75,9934,4748,5186,208.0
1195,66340007007,Gudensberg,Stadt,34281,46.49,9925,4983,4942,213.0
1196,160625054066,Bleicherode,Stadt,99752,108.17,9920,4945,4975,92.0
1197,81165008070,Weilheim an der Teck,Stadt,73235,26.51,9887,4923,4964,373.0
1198,64390013013,Rüdesheim am Rhein,Stadt,65385,51.41,9879,4942,4937,192.0
1199,64400017017,Niddatal,Stadt,61194,40.25,9861,4840,5021,245.0
1200,10600092092,Wahlstedt,Stadt,23812,15.75,9831,4707,5124,624.0
1201,96760122122,Erlenbach a.Main,St,63906,16.31,9717,4743,4974,596.0
1202,160650003003,Bad Frankenhausen/Kyffhäuser,Stadt,06567,91.06,9715,4783,4932,107.0
1203,10550033033,Oldenburg in Holstein,Stadt,23758,39.69,9711,4705,5006,245.0
1204,73395006042,Nieder-Olm,Stadt,55268,11.22,9703,4727,4976,865.0
1205,120720426426,Trebbin,Stadt,14959,126.36,9700,4908,4792,77.0
1206,65310010010,Laubach,Stadt,35321,97.01,9699,4733,4966,100.0
1207,150810280280,Klötze,Stadt,38486,279.53,9699,4797,4902,35.0
1208,95710165165,Heilsbronn,St,91560,62.23,9692,4799,4893,156.0
1209,130750105105,Pasewalk,Stadt,17309,55.21,9666,4608,5058,175.0
1210,147290070070,Brandis,Stadt,04821,34.89,9654,4760,4894,277.0
1211,73315007055,Osthofen,Stadt,67574,18.62,9650,4760,4890,518.0
1212,65350016016,Schotten,Stadt,63679,133.56,9641,4838,4803,72.0
1213,120640029029,Altlandsberg,Stadt,15345,106.6,9630,4723,4907,90.0
1214,71315003006,Bad Breisig,Stadt,53498,19.93,9623,4693,4930,483.0
1215,81160081081,Aichtal,Stadt,72631,23.6,9599,4813,4786,407.0
1216,130710029029,Demmin,Hansestadt,17109,82.06,9583,4509,5074,117.0
1217,150880216216,Wettin-Löbejün,Stadt,06193,127.66,9554,4739,4815,75.0
1218,150850228228,Oberharz am Brocken,Stadt,38875,271.73,9547,4724,4823,35.0
1219,65330013013,Runkel,Stadt,65594,43.71,9543,4772,4771,218.0
1220,64370001001,Bad König,Stadt,64732,46.73,9508,4560,4948,203.0
1221,91710132132,Töging a.Inn,St,84513,13.65,9496,4684,4812,696.0
1222,97735718182,Wertingen,St,86637,51.88,9486,4726,4760,183.0
1223,10550021021,Heiligenhafen,Stadt,23774,18.32,9484,4582,4902,518.0
1224,146250200200,Großröhrsdorf,Stadt,01900,40.95,9477,4651,4826,231.0
1225,33605407002,Bad Bevensen,Stadt,29549,48.37,9466,4394,5072,196.0
1226,32540008008,Bockenem,Stadt,31167,109.95,9465,4832,4633,86.0
1227,33570051051,Visselhövede,Stadt,27374,159.2,9458,4669,4789,59.0
1228,34595403017,Fürstenau,Stadt,49584,78.64,9443,4632,4811,120.0
1229,64370016016,Oberzent,Stadt,64760,165.61,9429,4695,4734,57.0
1230,146280360360,Sebnitz,Stadt,01855,88.24,9421,4608,4813,107.0
1231,145240320320,Wilkau-Haßlau,Stadt,08112,12.65,9418,4489,4929,745.0
1232,71435003032,Höhr-Grenzhausen,Stadt,56203,15.88,9415,4610,4805,593.0
1233,150850190190,Ilsenburg (Harz),Stadt,38871,63.08,9414,4601,4813,149.0
1234,93750148148,Hemau,St,93155,122.34,9408,4786,4622,77.0
1235,120600280280,Werneuchen,Stadt,16356,117.02,9397,4619,4778,80.0
1236,97745730143,Ichenhausen,St,89335,34.27,9373,4716,4657,274.0
1237,150900415415,Osterburg (Altmark),Hansestadt,39606,231.14,9371,4645,4726,41.0
1238,84265006087,Ochsenhausen,Stadt,88416,59.96,9358,4801,4557,156.0
1239,96760139139,Miltenberg,St,63897,60.25,9351,4568,4783,155.0
1240,73345004013,Kandel,Stadt,76870,26.69,9337,4556,4781,350.0
1241,83370066066,Laufenburg (Baden),Stadt,79725,23.57,9335,4620,4715,396.0
1242,65340016016,Neustadt (Hessen),Stadt,35279,56.86,9316,4790,4526,164.0
1243,147290430430,Zwenkau,Stadt,04442,46.3,9305,4555,4750,201.0
1244,82355004008,Bad Liebenzell,Stadt,75378,33.78,9301,4494,4807,275.0
1245,65350015015,Schlitz,Stadt,36110,142.06,9271,4596,4675,65.0
1246,57660052052,Lügde,Stadt der Osterräder,32676,88.64,9232,4602,4630,104.0
1247,150910160160,Kemberg,Stadt,06901,237.09,9217,4556,4661,39.0
1248,150840235235,Hohenmölsen,Stadt,06679,75.69,9211,4503,4708,122.0
1249,120610320320,Luckau,Stadt,15926,207.44,9203,4582,4621,44.0
1250,120670481481,Storkow (Mark),Stadt,15859,180.72,9196,4517,4679,51.0
1251,33545407018,Lüchow (Wendland),Stadt,29439,89.46,9170,4394,4776,103.0
1252,33550009009,Bleckede,Stadt,21354,140.65,9154,4396,4758,65.0
1253,93730126126,Freystadt,St,92342,80.56,9151,4677,4474,114.0
1254,120680264264,Kyritz,Stadt,16866,157.38,9147,4468,4679,58.0
1255,93760149149,Nittenau,St,93149,98.73,9145,4580,4565,93.0
1256,31550003003,Dassel,Stadt,37586,113.24,9142,4613,4529,81.0
1257,73335002019,Eisenberg (Pfalz),Stadt,67304,18.75,9137,4535,4602,487.0
1258,160660069069,Steinbach-Hallenberg,Stadt,98587,76.73,9130,4496,4634,119.0
1259,97790201201,Rain,St,86641,77.13,9127,4477,4650,118.0
1260,10620061061,Reinfeld (Holstein),Stadt,23858,17.37,9107,4443,4664,524.0
1261,55660088088,Tecklenburg,Stadt,49545,70.49,9098,4471,4627,129.0
1262,64400007007,Florstadt,Stadt,61197,39.6,9097,4515,4582,230.0
1263,130730035035,Grimmen,Stadt,18507,50.51,9076,4228,4848,180.0
1264,71375007226,Vallendar,Stadt,56179,13.22,9062,4346,4716,685.0
1265,92760148148,Zwiesel,St,94227,41.16,9059,4433,4626,220.0
1266,94750162162,Rehau,St,95111,80.33,9045,4406,4639,113.0
1267,84265002014,Bad Schussenried,Stadt,88427,55.01,9044,4534,4510,164.0
1268,71375004069,Mendig,Stadt,56743,23.75,9034,4424,4610,380.0
1269,71375008228,Weißenthurm,Stadt,56575,3.99,9020,4537,4483,2261.0
1270,93730112112,Berching,St,92334,131.18,9008,4547,4461,69.0
1271,34610004004,Elsfleth,Stadt,26931,115.19,9004,4550,4454,78.0
1272,91710125125,Neuötting,St,84524,36.6,8991,4413,4578,246.0
1273,145220570570,Waldheim,Stadt,04736,41.71,8989,4636,4353,216.0
1274,150910391391,Zahna-Elster,Stadt,06895,149.34,8984,4444,4540,60.0
1275,31550001001,Bad Gandersheim,Stadt,37581,90.85,8983,4348,4635,99.0
1276,94790169169,Wunsiedel,St,95632,54.88,8970,4368,4602,163.0
1277,146260370370,Niesky,Stadt,02906,53.82,8956,4282,4674,166.0
1278,92750124124,Bad Griesbach i.Rottal,St,94086,70.13,8952,4393,4559,128.0
1279,32570028028,Obernkirchen,Stadt,31683,32.45,8912,4470,4442,275.0
1280,150820440440,Zörbig,Stadt,06780,114.31,8899,4383,4516,78.0
1281,120625031024,Bad Liebenwerda,Stadt,04924,138.88,8899,4288,4611,64.0
1282,130755559131,Torgelow,Stadt,17358,72.19,8899,4356,4543,123.0
1283,130730080080,Sassnitz,Stadt,18546,47.41,8893,4175,4718,188.0
1284,91860158158,Vohburg a.d.Donau,St,85088,45.17,8891,4521,4370,197.0
1285,150880025025,Bad Lauchstädt,Goethestadt,06246,85.57,8883,4377,4506,104.0
1286,32540014014,Elze,Stadt,31008,47.81,8880,4400,4480,186.0
1287,65340021021,Wetter (Hessen),Stadt,35083,104.53,8867,4441,4426,85.0
1288,57540004004,Borgholzhausen,Stadt,33829,55.99,8847,4405,4442,158.0
1289,93710113113,Auerbach i.d.OPf.,St,91275,78.26,8846,4366,4480,113.0
1290,10570057057,Plön,Stadt,24306,35.98,8844,4168,4676,246.0
1291,59540004004,Breckerfeld,Hansestadt,58339,59.09,8816,4333,4483,149.0
1292,10590045045,Kappeln,Stadt,24376,43.33,8812,4225,4587,203.0
1293,145220050050,Brand-Erbisdorf,Stadt,09618,46.33,8797,4292,4505,190.0
1294,94710140140,Hallstadt,St,96103,14.6,8781,4339,4442,601.0
1295,147295307300,Naunhof,Stadt,04683,39.71,8776,4305,4471,221.0
1296,130750136136,Ueckermünde,"Seebad , Stadt",17373,85.87,8768,4273,4495,102.0
1297,145215138690,Zschopau,"Stadt, Motorradstadt",09405,22.78,8760,4150,4610,385.0
1298,81155006048,Waldenbuch,Stadt,71111,22.7,8750,4302,4448,385.0
1299,160755050073,Neustadt an der Orla,Stadt,07806,86.06,8743,4268,4475,102.0
1300,120620224224,Herzberg (Elster),Stadt,04916,149.01,8732,4222,4510,59.0
1301,73375002005,Bad Bergzabern,Stadt,76887,10.71,8724,4171,4553,815.0
1302,83365001045,Kandern,Stadt,79400,62.26,8710,4297,4413,140.0
1303,33525407022,Hemmoor,Stadt,21745,45.07,8709,4263,4446,193.0
1304,150820301301,Raguhn-Jeßnitz,Stadt,06779,97.83,8702,4201,4501,89.0
1305,81255007063,Möckmühl,Stadt,74219,49.6,8680,4440,4240,175.0
1306,71325008117,Wissen,Stadt,57537,34.88,8679,4328,4351,249.0
1307,84375003078,Meßkirch,Stadt,88605,76.22,8676,4407,4269,114.0
1308,82265006065,Rauenberg,Stadt,69231,11.12,8675,4270,4405,780.0
1309,93720126126,Furth im Wald,St,93437,67.07,8659,4352,4307,129.0
1310,57620012012,Borgentreich,Orgelstadt,34434,138.94,8632,4530,4102,62.0
1311,96760145145,Obernburg a.Main,St,63785,24.82,8575,4191,4384,345.0
1312,71335009052,Kirn,Stadt,55606,16.53,8551,4157,4394,517.0
1313,93770154154,Tirschenreuth,St,95643,103.95,8516,4149,4367,82.0
1314,73315006073,Wörrstadt,Stadt,55286,16.75,8515,4278,4237,508.0
1315,96755619174,Volkach,St,97332,60.19,8512,4229,4283,141.0
1316,160750098098,Schleiz,Stadt,07907,108.21,8501,4310,4191,79.0
1317,92740176176,Rottenburg a.d.Laaber,St,84056,90.11,8486,4270,4216,94.0
1318,160725051013,Neuhaus am Rennweg,Stadt,98724,108.22,8468,4241,4227,78.0
1319,83155016108,Staufen im Breisgau,Stadt,79219,23.32,8459,4012,4447,363.0
1320,120620092092,Doberlug-Kirchhain,Stadt,03253,150.36,8438,4357,4081,56.0
1321,64400019019,Ortenberg,Stadt,63683,54.7,8423,4192,4231,154.0
1322,150850040040,Ballenstedt,Stadt,06493,87.3,8422,4069,4353,96.0
1323,83265002017,Furtwangen im Schwarzwald,Stadt,78120,82.57,8420,4263,4157,102.0
1324,92760144144,Viechtach,St,94234,62.47,8361,4187,4174,134.0
1325,120660112112,Großräschen/Rań,Stadt,01983,81.86,8355,4105,4250,102.0
1326,73355011022,Landstuhl,"Sickingenstadt, Stadt",66849,15.34,8332,4072,4260,543.0
1327,71325007063,Kirchen (Sieg),Stadt,57548,39.76,8318,4093,4225,209.0
1328,160700048048,Stadtilm,Stadt,99326,120.26,8312,4089,4223,69.0
1329,57660012012,Barntrup,Stadt,32683,59.46,8297,4128,4169,140.0
1330,95710166166,Herrieden,St,91567,81.66,8295,4147,4148,102.0
1331,65310017017,Staufenberg,Stadt,35460,28.58,8291,4121,4170,290.0
1332,57620040040,Willebadessen,Stadt,34439,128.41,8281,4201,4080,64.0
1333,96770114114,Arnstein,St,97450,112.1,8281,4106,4175,74.0
1334,145220230230,Hainichen,Stadt,09661,51.74,8255,4053,4202,160.0
1335,147290080080,Colditz,Stadt,04680,84.07,8249,4084,4165,98.0
1336,10615189049,Kellinghusen,Stadt,25548,18.81,8243,4101,4142,438.0
1337,150840315315,Lützen,Stadt,06686,96.93,8242,4069,4173,85.0
1338,82165001024,Kuppenheim,Stadt,76456,18.08,8224,4068,4156,455.0
1339,34595402010,Bersenbrück,Stadt,49593,42.54,8221,4016,4205,193.0
1340,160745014041,Hermsdorf,Stadt,07629,7.49,8210,4067,4143,1096.0
1341,92720120120,Grafenau,St,94475,63.73,8203,3996,4207,129.0
1342,71405008144,Simmern/ Hunsrück,Stadt,55469,11.96,8195,3982,4213,685.0
1343,82375001019,Dornstetten,Stadt,72280,24.2,8194,4036,4158,339.0
1344,82360033033,Knittlingen,Stadt,75438,26.33,8188,4035,4153,311.0
1345,130720106106,Teterow,Bergringstadt,17166,47.07,8186,4000,4186,174.0
1346,150880235235,Mücheln (Geiseltal),Stadt,06249,99.03,8185,4074,4111,83.0
1347,145210355355,Lauter-Bernsbach,Stadt,08315,30.28,8179,3973,4206,270.0
1348,71435005062,Ransbach-Baumbach,Stadt,56235,12.15,8176,3974,4202,673.0
1349,82365005043,Neuenbürg,Stadt,75305,28.15,8162,4055,4107,290.0
1350,66360001001,Bad Sooden-Allendorf,Stadt,37242,73.75,8141,4002,4139,110.0
1351,83175014146,Zell am Harmersbach,Stadt,77736,36.41,8129,3999,4130,223.0
1352,94750136136,Helmbrechts,St,95233,58.72,8125,4001,4124,138.0
1353,81185003010,Bönnigheim,Stadt,74357,20.13,8123,3977,4146,404.0
1354,57660060060,Schieder-Schwalenberg,Stadt,32816,60.04,8098,4002,4096,135.0
1355,150870275275,Mansfeld,Stadt,06343,144.61,8096,4052,4044,56.0
1356,93760147147,Neunburg vorm Wald,St,92431,110.14,8093,4134,3959,73.0
1357,130720060060,Kühlungsborn,"Ostseebad, Stadt",18225,16.17,8088,3735,4353,500.0
1358,73395007043,Nierstein,Stadt,55283,19.34,8078,3942,4136,418.0
1359,93760170170,Teublitz,St,93158,38.23,8060,3997,4063,211.0
1360,83265001027,Hüfingen,Stadt,78183,58.53,8060,3982,4078,138.0
1361,145220460460,Penig,Stadt,09322,63.36,8059,3962,4097,127.0
1362,120630244244,Premnitz,Stadt,14727,46.27,8057,3869,4188,174.0
1363,147295301010,Bad Lausick,Stadt,04651,70.02,8043,3889,4154,115.0
1364,150890055055,Calbe (Saale),Stadt,39240,57.25,8030,3915,4115,140.0
1365,145220310310,Leisnig,Stadt,04703,78.09,8028,4031,3997,103.0
1366,81180021021,Großbottwar,Stadt,71723,25.51,8005,3943,4062,314.0
1367,160715051004,Bad Sulza,Stadt,99518,94.1,8001,3936,4065,85.0
1368,150910241241,Oranienbaum-Wörlitz,Stadt,06785,116.07,7998,4108,3890,69.0
1369,120670036036,Beeskow,Stadt,15848,77.9,7998,3809,4189,103.0
1370,33545406004,Dannenberg (Elbe),Stadt,29451,76.62,7966,3965,4001,104.0
1371,73335004039,Kirchheimbolanden,Stadt,67292,26.36,7956,3864,4092,302.0
1372,81360045045,Neresheim,Stadt,73450,118.51,7954,4060,3894,67.0
1373,150910020020,Bad Schmiedeberg,Stadt,06905,161.23,7941,3897,4044,49.0
1374,160765053079,Weida,Stadt,07570,36.8,7939,3979,3960,216.0
1375,59580028028,Medebach,Hansestadt,59964,126.05,7906,4026,3880,63.0
1376,81280126126,Weikersheim,Stadt,97990,80.93,7902,3990,3912,98.0
1377,95720115115,Baiersdorf,St,91083,11.81,7890,3969,3921,668.0
1378,150890195195,Könnern,Stadt,06420,125.78,7875,3970,3905,63.0
1379,93730151151,Parsberg,St,92331,57.32,7818,3942,3876,136.0
1380,150890026026,Barby,Stadt,39249,154.04,7813,3859,3954,51.0
1381,97735713136,Gundelfingen a.d.Donau,St,89423,54.06,7783,3897,3886,144.0
1382,81360050050,Oberkochen,Stadt,73447,23.55,7746,3866,3880,329.0
1383,130725252020,Bützow,Stadt,18246,39.85,7745,3752,3993,194.0
1384,146250310310,Lauta,Stadt,02991,42.14,7726,3713,4013,183.0
1385,147300020020,Bad Düben,Stadt,04849,45.8,7713,3638,4075,168.0
1386,150840490490,Teuchern,Stadt,06682,81.67,7712,3847,3865,94.0
